model,attack_id,flight_id,attack_type,t_attack,t_first_window,delay,detected
cnn_lstm,0,2,takeover_ramp,95.8006784666841,1.37,0.0,True
cnn_lstm,1,2,takeover_ramp,95.8006784666841,1.57,0.0,True
cnn_lstm,2,2,takeover_ramp,95.8006784666841,5.38,0.0,True
cnn_lstm,3,2,takeover_ramp,95.8006784666841,9.24,0.0,True
cnn_lstm,4,2,takeover_ramp,95.8006784666841,10.290000000000001,0.0,True
cnn_lstm,5,2,takeover_ramp,95.8006784666841,16.31,0.0,True
cnn_lstm,6,2,takeover_ramp,95.8006784666841,17.23,0.0,True
cnn_lstm,7,2,takeover_ramp,95.8006784666841,21.55,0.0,True
cnn_lstm,8,2,takeover_ramp,95.8006784666841,24.44,0.0,True
cnn_lstm,9,2,takeover_ramp,95.8006784666841,25.87,0.0,True
cnn_lstm,10,2,takeover_ramp,95.8006784666841,29.87,0.0,True
cnn_lstm,11,2,takeover_ramp,95.8006784666841,30.68,0.0,True
cnn_lstm,12,2,takeover_ramp,95.8006784666841,39.01,0.0,True
cnn_lstm,13,2,takeover_ramp,95.8006784666841,43.86,0.0,True
cnn_lstm,14,2,takeover_ramp,95.8006784666841,53.88,0.0,True
cnn_lstm,15,2,takeover_ramp,95.8006784666841,59.46,0.0,True
cnn_lstm,16,2,takeover_ramp,95.8006784666841,61.34,0.0,True
cnn_lstm,17,2,takeover_ramp,95.8006784666841,63.84,0.0,True
cnn_lstm,18,2,takeover_ramp,95.8006784666841,68.59,0.0,True
cnn_lstm,19,76,step,165.52877740850676,4.53,0.0,True
cnn_lstm,20,76,step,165.52877740850676,5.92,0.0,True
cnn_lstm,21,76,step,165.52877740850676,15.71,0.0,True
cnn_lstm,22,76,step,165.52877740850676,33.84,0.0,True
cnn_lstm,23,76,step,165.52877740850676,49.26,0.0,True
cnn_lstm,24,76,step,165.52877740850676,50.730000000000004,0.0,True
cnn_lstm,25,76,step,165.52877740850676,61.6,0.0,True
cnn_lstm,26,76,step,165.52877740850676,64.29,0.0,True
cnn_lstm,27,76,step,165.52877740850676,65.18,0.0,True
cnn_lstm,28,76,step,165.52877740850676,65.73,0.0,True
cnn_lstm,29,76,step,165.52877740850676,66.53,0.0,True
cnn_lstm,30,77,takeover_ramp,87.63696498999546,29.6,0.0,True
cnn_lstm,31,77,takeover_ramp,87.63696498999546,69.42,0.0,True
cnn_lstm,32,95,step,58.56240426323088,5.24,0.0,True
cnn_lstm,33,95,step,58.56240426323088,6.1000000000000005,0.0,True
cnn_lstm,34,95,step,58.56240426323088,7.07,0.0,True
cnn_lstm,35,95,step,58.56240426323088,16.43,0.0,True
cnn_lstm,36,95,step,58.56240426323088,25.14,0.0,True
cnn_lstm,37,95,step,58.56240426323088,35.410000000000004,0.0,True
cnn_lstm,38,95,step,58.56240426323088,35.69,0.0,True
cnn_lstm,39,95,step,58.56240426323088,39.52,0.0,True
cnn_lstm,40,95,step,58.56240426323088,46.03,0.0,True
cnn_lstm,41,95,step,58.56240426323088,49.480000000000004,0.0,True
cnn_lstm,42,95,step,58.56240426323088,58.71,0.1475957367691194,True
cnn_lstm,43,108,step,75.3845071838438,10.540000000000001,0.0,True
cnn_lstm,44,108,step,75.3845071838438,50.63,0.0,True
cnn_lstm,45,108,step,75.3845071838438,56.64,0.0,True
cnn_lstm,46,108,step,75.3845071838438,57.34,0.0,True
cnn_lstm,47,108,step,75.3845071838438,62.5,0.0,True
cnn_lstm,48,108,step,75.3845071838438,70.18,0.0,True
cnn_lstm,49,110,step,84.5364701054331,0.83,0.0,True
cnn_lstm,50,110,step,84.5364701054331,6.8100000000000005,0.0,True
cnn_lstm,51,110,step,84.5364701054331,10.85,0.0,True
cnn_lstm,52,110,step,84.5364701054331,18.26,0.0,True
cnn_lstm,53,110,step,84.5364701054331,25.71,0.0,True
cnn_lstm,54,110,step,84.5364701054331,28.36,0.0,True
cnn_lstm,55,110,step,84.5364701054331,32.980000000000004,0.0,True
cnn_lstm,56,110,step,84.5364701054331,34.38,0.0,True
cnn_lstm,57,110,step,84.5364701054331,37.75,0.0,True
cnn_lstm,58,110,step,84.5364701054331,43.64,0.0,True
cnn_lstm,59,110,step,84.5364701054331,61.76,0.0,True
cnn_lstm,60,110,step,84.5364701054331,62.81,0.0,True
cnn_lstm,61,112,takeover_ramp,123.96392069259976,0.38,0.0,True
cnn_lstm,62,112,takeover_ramp,123.96392069259976,32.62,0.0,True
cnn_lstm,63,112,takeover_ramp,123.96392069259976,34.2,0.0,True
cnn_lstm,64,112,takeover_ramp,123.96392069259976,64.13,0.0,True
cnn_lstm,65,114,drift_ramp,23.262408845252608,4.91,0.0,True
cnn_lstm,66,114,drift_ramp,23.262408845252608,8.41,0.0,True
cnn_lstm,67,114,drift_ramp,23.262408845252608,11.98,0.0,True
cnn_lstm,68,114,drift_ramp,23.262408845252608,34.07,10.807591154747392,True
cnn_lstm,69,114,drift_ramp,23.262408845252608,37.76,14.49759115474739,True
cnn_lstm,70,114,drift_ramp,23.262408845252608,39.480000000000004,16.217591154747396,True
cnn_lstm,71,114,drift_ramp,23.262408845252608,43.0,19.737591154747392,True
cnn_lstm,72,114,drift_ramp,23.262408845252608,46.04,22.77759115474739,True
cnn_lstm,73,114,drift_ramp,23.262408845252608,50.07,26.807591154747392,True
cnn_lstm,74,114,drift_ramp,23.262408845252608,54.89,31.627591154747392,True
cnn_lstm,75,114,drift_ramp,23.262408845252608,55.88,32.617591154747394,True
cnn_lstm,76,114,drift_ramp,23.262408845252608,63.04,39.77759115474739,True
cnn_lstm,77,114,drift_ramp,23.262408845252608,67.03,43.76759115474739,True
cnn_lstm,78,117,delay,62.23656649358486,2.45,0.0,True
cnn_lstm,79,117,delay,62.23656649358486,28.37,0.0,True
cnn_lstm,80,117,delay,62.23656649358486,58.160000000000004,0.0,True
cnn_lstm,81,117,delay,62.23656649358486,64.1,1.8634335064151344,True
cnn_lstm,82,117,delay,62.23656649358486,69.12,6.883433506415145,True
cnn_lstm,83,123,delay,158.26730028372296,16.830000000000002,0.0,True
cnn_lstm,84,123,delay,158.26730028372296,61.93,0.0,True
cnn_lstm,85,131,drift_ramp,182.0752846677721,19.580000000000002,0.0,True
cnn_lstm,86,131,drift_ramp,182.0752846677721,22.52,0.0,True
cnn_lstm,87,131,drift_ramp,182.0752846677721,24.35,0.0,True
cnn_lstm,88,131,drift_ramp,182.0752846677721,30.78,0.0,True
cnn_lstm,89,131,drift_ramp,182.0752846677721,37.9,0.0,True
cnn_lstm,90,131,drift_ramp,182.0752846677721,44.49,0.0,True
cnn_lstm,91,131,drift_ramp,182.0752846677721,50.6,0.0,True
cnn_lstm,92,131,drift_ramp,182.0752846677721,57.410000000000004,0.0,True
cnn_lstm,93,131,drift_ramp,182.0752846677721,65.4,0.0,True
cnn_lstm,94,162,takeover_step,14.91515823592874,2.85,0.0,True
cnn_lstm,95,162,takeover_step,14.91515823592874,7.22,0.0,True
cnn_lstm,96,162,takeover_step,14.91515823592874,12.5,0.0,True
cnn_lstm,97,162,takeover_step,14.91515823592874,21.36,6.44484176407126,True
cnn_lstm,98,162,takeover_step,14.91515823592874,23.01,8.094841764071262,True
cnn_lstm,99,162,takeover_step,14.91515823592874,23.400000000000002,8.484841764071263,True
cnn_lstm,100,162,takeover_step,14.91515823592874,35.39,20.47484176407126,True
cnn_lstm,101,162,takeover_step,14.91515823592874,36.29,21.37484176407126,True
cnn_lstm,102,162,takeover_step,14.91515823592874,39.78,24.86484176407126,True
cnn_lstm,103,162,takeover_step,14.91515823592874,40.1,25.184841764071262,True
cnn_lstm,104,162,takeover_step,14.91515823592874,46.480000000000004,31.564841764071264,True
cnn_lstm,105,162,takeover_step,14.91515823592874,46.62,31.704841764071258,True
cnn_lstm,106,162,takeover_step,14.91515823592874,55.08,40.164841764071255,True
cnn_lstm,107,162,takeover_step,14.91515823592874,60.93,46.014841764071264,True
cnn_lstm,108,165,drift_sigmoid,147.15736833345036,0.89,0.0,True
cnn_lstm,109,165,drift_sigmoid,147.15736833345036,3.19,0.0,True
cnn_lstm,110,165,drift_sigmoid,147.15736833345036,28.98,0.0,True
cnn_lstm,111,165,drift_sigmoid,147.15736833345036,31.240000000000002,0.0,True
cnn_lstm,112,165,drift_sigmoid,147.15736833345036,39.27,0.0,True
cnn_lstm,113,165,drift_sigmoid,147.15736833345036,41.08,0.0,True
cnn_lstm,114,165,drift_sigmoid,147.15736833345036,43.300000000000004,0.0,True
cnn_lstm,115,165,drift_sigmoid,147.15736833345036,60.4,0.0,True
cnn_lstm,116,169,takeover_ramp,97.420297603735,2.66,0.0,True
cnn_lstm,117,169,takeover_ramp,97.420297603735,10.97,0.0,True
cnn_lstm,118,169,takeover_ramp,97.420297603735,25.2,0.0,True
cnn_lstm,119,179,takeover_step,122.10788111664908,3.5500000000000003,0.0,True
cnn_lstm,120,179,takeover_step,122.10788111664908,22.900000000000002,0.0,True
cnn_lstm,121,179,takeover_step,122.10788111664908,32.64,0.0,True
cnn_lstm,122,179,takeover_step,122.10788111664908,53.29,0.0,True
cnn_lstm,123,179,takeover_step,122.10788111664908,62.65,0.0,True
cnn_lstm,124,179,takeover_step,122.10788111664908,64.24000000000001,0.0,True
cnn_lstm,125,184,drift_ramp,75.24008074312675,11.51,0.0,True
cnn_lstm,126,184,drift_ramp,75.24008074312675,18.51,0.0,True
cnn_lstm,127,184,drift_ramp,75.24008074312675,24.61,0.0,True
cnn_lstm,128,184,drift_ramp,75.24008074312675,25.21,0.0,True
cnn_lstm,129,184,drift_ramp,75.24008074312675,25.59,0.0,True
cnn_lstm,130,184,drift_ramp,75.24008074312675,30.46,0.0,True
cnn_lstm,131,184,drift_ramp,75.24008074312675,41.85,0.0,True
cnn_lstm,132,184,drift_ramp,75.24008074312675,49.75,0.0,True
cnn_lstm,133,184,drift_ramp,75.24008074312675,61.870000000000005,0.0,True
cnn_lstm,134,192,drift_sigmoid,79.2016227542393,8.91,,False
cnn_lstm,135,192,drift_sigmoid,79.2016227542393,32.84,0.0,True
cnn_lstm,136,192,drift_sigmoid,79.2016227542393,33.09,0.0,True
cnn_lstm,137,192,drift_sigmoid,79.2016227542393,39.410000000000004,0.0,True
cnn_lstm,138,192,drift_sigmoid,79.2016227542393,39.730000000000004,0.0,True
cnn_lstm,139,193,takeover_ramp,40.23553773066088,4.2,0.0,True
cnn_lstm,140,193,takeover_ramp,40.23553773066088,4.73,0.0,True
cnn_lstm,141,193,takeover_ramp,40.23553773066088,9.33,0.0,True
cnn_lstm,142,193,takeover_ramp,40.23553773066088,13.34,0.0,True
cnn_lstm,143,193,takeover_ramp,40.23553773066088,15.66,0.0,True
cnn_lstm,144,193,takeover_ramp,40.23553773066088,24.04,0.0,True
cnn_lstm,145,193,takeover_ramp,40.23553773066088,24.490000000000002,0.0,True
cnn_lstm,146,193,takeover_ramp,40.23553773066088,34.37,0.0,True
cnn_lstm,147,193,takeover_ramp,40.23553773066088,43.75,3.51446226933912,True
cnn_lstm,148,193,takeover_ramp,40.23553773066088,44.99,4.754462269339122,True
cnn_lstm,149,193,takeover_ramp,40.23553773066088,49.730000000000004,9.494462269339124,True
cnn_lstm,150,193,takeover_ramp,40.23553773066088,56.65,16.41446226933912,True
cnn_lstm,151,193,takeover_ramp,40.23553773066088,59.18,18.94446226933912,True
cnn_lstm,152,193,takeover_ramp,40.23553773066088,64.83,24.594462269339118,True
cnn_lstm,153,197,drift_sigmoid,115.19058430867968,27.88,0.0,True
cnn_lstm,154,212,drift_sigmoid,79.90523467535208,0.51,0.0,True
cnn_lstm,155,212,drift_sigmoid,79.90523467535208,4.13,0.0,True
cnn_lstm,156,212,drift_sigmoid,79.90523467535208,14.13,0.0,True
cnn_lstm,157,212,drift_sigmoid,79.90523467535208,14.31,0.0,True
cnn_lstm,158,212,drift_sigmoid,79.90523467535208,30.34,0.0,True
cnn_lstm,159,212,drift_sigmoid,79.90523467535208,38.88,0.0,True
cnn_lstm,160,221,takeover_step,10.536360647437668,2.14,0.0,True
cnn_lstm,161,221,takeover_step,10.536360647437668,12.09,1.5536393525623318,True
cnn_lstm,162,221,takeover_step,10.536360647437668,14.040000000000001,3.503639352562333,True
cnn_lstm,163,221,takeover_step,10.536360647437668,28.0,,False
cnn_lstm,164,221,takeover_step,10.536360647437668,41.49,30.953639352562334,True
cnn_lstm,165,221,takeover_step,10.536360647437668,50.2,39.663639352562335,True
cnn_lstm,166,221,takeover_step,10.536360647437668,55.56,45.023639352562334,True
cnn_lstm,167,221,takeover_step,10.536360647437668,62.980000000000004,52.443639352562336,True
cnn_lstm,168,221,takeover_step,10.536360647437668,67.55,57.01363935256233,True
cnn_lstm,169,224,takeover_step,93.79210260555344,6.59,0.0,True
cnn_lstm,170,224,takeover_step,93.79210260555344,7.91,0.0,True
cnn_lstm,171,224,takeover_step,93.79210260555344,9.72,0.0,True
cnn_lstm,172,224,takeover_step,93.79210260555344,18.71,0.0,True
cnn_lstm,173,224,takeover_step,93.79210260555344,26.39,0.0,True
cnn_lstm,174,224,takeover_step,93.79210260555344,32.660000000000004,0.0,True
cnn_lstm,175,224,takeover_step,93.79210260555344,41.81,0.0,True
cnn_lstm,176,224,takeover_step,93.79210260555344,48.120000000000005,0.0,True
cnn_lstm,177,224,takeover_step,93.79210260555344,55.64,0.0,True
cnn_lstm,178,224,takeover_step,93.79210260555344,59.78,0.0,True
cnn_lstm,179,224,takeover_step,93.79210260555344,63.63,0.0,True
cnn_lstm,180,224,takeover_step,93.79210260555344,66.93,0.0,True
cnn_lstm,181,233,delay,149.85146211197676,29.03,0.0,True
cnn_lstm,182,233,delay,149.85146211197676,60.0,0.0,True
cnn_lstm,183,243,step,127.99537316243467,3.85,0.0,True
cnn_lstm,184,243,step,127.99537316243467,7.69,0.0,True
cnn_lstm,185,243,step,127.99537316243467,11.32,0.0,True
cnn_lstm,186,243,step,127.99537316243467,18.41,0.0,True
cnn_lstm,187,243,step,127.99537316243467,34.58,0.0,True
cnn_lstm,188,243,step,127.99537316243467,40.78,0.0,True
cnn_lstm,189,243,step,127.99537316243467,53.59,0.0,True
cnn_lstm,190,243,step,127.99537316243467,58.0,0.0,True
cnn_lstm,191,254,drift_ramp,94.5062250126336,12.85,0.0,True
cnn_lstm,192,254,drift_ramp,94.5062250126336,31.48,0.0,True
cnn_lstm,193,254,drift_ramp,94.5062250126336,36.06,0.0,True
cnn_lstm,194,254,drift_ramp,94.5062250126336,60.84,0.0,True
cnn_lstm,195,258,drift_sigmoid,128.36090134328924,16.580000000000002,0.0,True
cnn_lstm,196,258,drift_sigmoid,128.36090134328924,51.17,0.0,True
cnn_lstm,197,264,delay,123.6817420350072,32.81,0.0,True
cnn_lstm,198,264,delay,123.6817420350072,63.95,0.0,True
cnn_lstm,199,264,delay,123.6817420350072,67.69,0.0,True
cnn_lstm,200,264,delay,123.6817420350072,68.79,0.0,True
cnn_lstm,201,276,takeover_step,113.5829416248078,27.12,0.0,True
cnn_lstm,202,279,drift_ramp,90.42971961610978,31.59,0.0,True
cnn_lstm,203,279,drift_ramp,90.42971961610978,32.39,0.0,True
cnn_lstm,204,279,drift_ramp,90.42971961610978,49.72,0.0,True
cnn_lstm,205,279,drift_ramp,90.42971961610978,58.120000000000005,0.0,True
cnn_lstm,206,279,drift_ramp,90.42971961610978,58.7,0.0,True
cnn_lstm,207,279,drift_ramp,90.42971961610978,60.59,0.0,True
cnn_lstm,208,279,drift_ramp,90.42971961610978,61.26,0.0,True
cnn_lstm,209,279,drift_ramp,90.42971961610978,64.97,0.0,True
tcn,0,2,takeover_ramp,95.8006784666841,1.37,0.0,True
tcn,1,2,takeover_ramp,95.8006784666841,1.57,0.0,True
tcn,2,2,takeover_ramp,95.8006784666841,5.38,0.0,True
tcn,3,2,takeover_ramp,95.8006784666841,9.24,0.0,True
tcn,4,2,takeover_ramp,95.8006784666841,10.290000000000001,0.0,True
tcn,5,2,takeover_ramp,95.8006784666841,16.31,0.0,True
tcn,6,2,takeover_ramp,95.8006784666841,17.23,0.0,True
tcn,7,2,takeover_ramp,95.8006784666841,21.55,0.0,True
tcn,8,2,takeover_ramp,95.8006784666841,24.44,0.0,True
tcn,9,2,takeover_ramp,95.8006784666841,25.87,0.0,True
tcn,10,2,takeover_ramp,95.8006784666841,29.87,0.0,True
tcn,11,2,takeover_ramp,95.8006784666841,30.68,0.0,True
tcn,12,2,takeover_ramp,95.8006784666841,39.01,0.0,True
tcn,13,2,takeover_ramp,95.8006784666841,43.86,0.0,True
tcn,14,2,takeover_ramp,95.8006784666841,53.88,0.0,True
tcn,15,2,takeover_ramp,95.8006784666841,59.46,0.0,True
tcn,16,2,takeover_ramp,95.8006784666841,61.34,0.0,True
tcn,17,2,takeover_ramp,95.8006784666841,63.84,0.0,True
tcn,18,2,takeover_ramp,95.8006784666841,68.59,0.0,True
tcn,19,76,step,165.52877740850676,4.53,0.0,True
tcn,20,76,step,165.52877740850676,5.92,0.0,True
tcn,21,76,step,165.52877740850676,15.71,0.0,True
tcn,22,76,step,165.52877740850676,33.84,0.0,True
tcn,23,76,step,165.52877740850676,49.26,0.0,True
tcn,24,76,step,165.52877740850676,50.730000000000004,0.0,True
tcn,25,76,step,165.52877740850676,61.6,0.0,True
tcn,26,76,step,165.52877740850676,64.29,0.0,True
tcn,27,76,step,165.52877740850676,65.18,0.0,True
tcn,28,76,step,165.52877740850676,65.73,0.0,True
tcn,29,76,step,165.52877740850676,66.53,0.0,True
tcn,30,77,takeover_ramp,87.63696498999546,29.6,0.0,True
tcn,31,77,takeover_ramp,87.63696498999546,69.42,0.0,True
tcn,32,95,step,58.56240426323088,5.24,0.0,True
tcn,33,95,step,58.56240426323088,6.1000000000000005,0.0,True
tcn,34,95,step,58.56240426323088,7.07,0.0,True
tcn,35,95,step,58.56240426323088,16.43,0.0,True
tcn,36,95,step,58.56240426323088,25.14,0.0,True
tcn,37,95,step,58.56240426323088,35.410000000000004,0.0,True
tcn,38,95,step,58.56240426323088,35.69,0.0,True
tcn,39,95,step,58.56240426323088,39.52,0.0,True
tcn,40,95,step,58.56240426323088,46.03,0.0,True
tcn,41,95,step,58.56240426323088,49.480000000000004,0.0,True
tcn,42,95,step,58.56240426323088,58.71,0.1475957367691194,True
tcn,43,108,step,75.3845071838438,10.540000000000001,0.0,True
tcn,44,108,step,75.3845071838438,50.63,0.0,True
tcn,45,108,step,75.3845071838438,56.64,0.0,True
tcn,46,108,step,75.3845071838438,57.34,0.0,True
tcn,47,108,step,75.3845071838438,62.5,0.0,True
tcn,48,108,step,75.3845071838438,70.18,0.0,True
tcn,49,110,step,84.5364701054331,0.83,0.0,True
tcn,50,110,step,84.5364701054331,6.8100000000000005,0.0,True
tcn,51,110,step,84.5364701054331,10.85,0.0,True
tcn,52,110,step,84.5364701054331,18.26,0.0,True
tcn,53,110,step,84.5364701054331,25.71,0.0,True
tcn,54,110,step,84.5364701054331,28.36,0.0,True
tcn,55,110,step,84.5364701054331,32.980000000000004,0.0,True
tcn,56,110,step,84.5364701054331,34.38,0.0,True
tcn,57,110,step,84.5364701054331,37.75,0.0,True
tcn,58,110,step,84.5364701054331,43.64,0.0,True
tcn,59,110,step,84.5364701054331,61.76,0.0,True
tcn,60,110,step,84.5364701054331,62.81,0.0,True
tcn,61,112,takeover_ramp,123.96392069259976,0.38,0.0,True
tcn,62,112,takeover_ramp,123.96392069259976,32.62,0.0,True
tcn,63,112,takeover_ramp,123.96392069259976,34.2,0.0,True
tcn,64,112,takeover_ramp,123.96392069259976,64.13,0.0,True
tcn,65,114,drift_ramp,23.262408845252608,4.91,0.0,True
tcn,66,114,drift_ramp,23.262408845252608,8.41,0.0,True
tcn,67,114,drift_ramp,23.262408845252608,11.98,0.0,True
tcn,68,114,drift_ramp,23.262408845252608,34.07,,False
tcn,69,114,drift_ramp,23.262408845252608,37.76,14.49759115474739,True
tcn,70,114,drift_ramp,23.262408845252608,39.480000000000004,16.217591154747396,True
tcn,71,114,drift_ramp,23.262408845252608,43.0,19.737591154747392,True
tcn,72,114,drift_ramp,23.262408845252608,46.04,22.77759115474739,True
tcn,73,114,drift_ramp,23.262408845252608,50.07,26.807591154747392,True
tcn,74,114,drift_ramp,23.262408845252608,54.89,31.627591154747392,True
tcn,75,114,drift_ramp,23.262408845252608,55.88,32.617591154747394,True
tcn,76,114,drift_ramp,23.262408845252608,63.04,39.77759115474739,True
tcn,77,114,drift_ramp,23.262408845252608,67.03,,False
tcn,78,117,delay,62.23656649358486,2.45,0.0,True
tcn,79,117,delay,62.23656649358486,28.37,0.0,True
tcn,80,117,delay,62.23656649358486,58.160000000000004,0.0,True
tcn,81,117,delay,62.23656649358486,64.1,1.8634335064151344,True
tcn,82,117,delay,62.23656649358486,69.12,6.883433506415145,True
tcn,83,123,delay,158.26730028372296,16.830000000000002,0.0,True
tcn,84,123,delay,158.26730028372296,61.93,,False
tcn,85,131,drift_ramp,182.0752846677721,19.580000000000002,0.0,True
tcn,86,131,drift_ramp,182.0752846677721,22.52,0.0,True
tcn,87,131,drift_ramp,182.0752846677721,24.35,0.0,True
tcn,88,131,drift_ramp,182.0752846677721,30.78,0.0,True
tcn,89,131,drift_ramp,182.0752846677721,37.9,0.0,True
tcn,90,131,drift_ramp,182.0752846677721,44.49,0.0,True
tcn,91,131,drift_ramp,182.0752846677721,50.6,0.0,True
tcn,92,131,drift_ramp,182.0752846677721,57.410000000000004,0.0,True
tcn,93,131,drift_ramp,182.0752846677721,65.4,0.0,True
tcn,94,162,takeover_step,14.91515823592874,2.85,0.0,True
tcn,95,162,takeover_step,14.91515823592874,7.22,0.0,True
tcn,96,162,takeover_step,14.91515823592874,12.5,0.0,True
tcn,97,162,takeover_step,14.91515823592874,21.36,6.44484176407126,True
tcn,98,162,takeover_step,14.91515823592874,23.01,8.094841764071262,True
tcn,99,162,takeover_step,14.91515823592874,23.400000000000002,8.484841764071263,True
tcn,100,162,takeover_step,14.91515823592874,35.39,20.47484176407126,True
tcn,101,162,takeover_step,14.91515823592874,36.29,21.37484176407126,True
tcn,102,162,takeover_step,14.91515823592874,39.78,24.86484176407126,True
tcn,103,162,takeover_step,14.91515823592874,40.1,25.184841764071262,True
tcn,104,162,takeover_step,14.91515823592874,46.480000000000004,31.564841764071264,True
tcn,105,162,takeover_step,14.91515823592874,46.62,31.704841764071258,True
tcn,106,162,takeover_step,14.91515823592874,55.08,40.164841764071255,True
tcn,107,162,takeover_step,14.91515823592874,60.93,46.014841764071264,True
tcn,108,165,drift_sigmoid,147.15736833345036,0.89,,False
tcn,109,165,drift_sigmoid,147.15736833345036,3.19,0.0,True
tcn,110,165,drift_sigmoid,147.15736833345036,28.98,0.0,True
tcn,111,165,drift_sigmoid,147.15736833345036,31.240000000000002,0.0,True
tcn,112,165,drift_sigmoid,147.15736833345036,39.27,0.0,True
tcn,113,165,drift_sigmoid,147.15736833345036,41.08,0.0,True
tcn,114,165,drift_sigmoid,147.15736833345036,43.300000000000004,0.0,True
tcn,115,165,drift_sigmoid,147.15736833345036,60.4,0.0,True
tcn,116,169,takeover_ramp,97.420297603735,2.66,0.0,True
tcn,117,169,takeover_ramp,97.420297603735,10.97,0.0,True
tcn,118,169,takeover_ramp,97.420297603735,25.2,0.0,True
tcn,119,179,takeover_step,122.10788111664908,3.5500000000000003,0.0,True
tcn,120,179,takeover_step,122.10788111664908,22.900000000000002,0.0,True
tcn,121,179,takeover_step,122.10788111664908,32.64,0.0,True
tcn,122,179,takeover_step,122.10788111664908,53.29,0.0,True
tcn,123,179,takeover_step,122.10788111664908,62.65,0.0,True
tcn,124,179,takeover_step,122.10788111664908,64.24000000000001,0.0,True
tcn,125,184,drift_ramp,75.24008074312675,11.51,0.0,True
tcn,126,184,drift_ramp,75.24008074312675,18.51,0.0,True
tcn,127,184,drift_ramp,75.24008074312675,24.61,0.0,True
tcn,128,184,drift_ramp,75.24008074312675,25.21,0.0,True
tcn,129,184,drift_ramp,75.24008074312675,25.59,0.0,True
tcn,130,184,drift_ramp,75.24008074312675,30.46,0.0,True
tcn,131,184,drift_ramp,75.24008074312675,41.85,0.0,True
tcn,132,184,drift_ramp,75.24008074312675,49.75,0.0,True
tcn,133,184,drift_ramp,75.24008074312675,61.870000000000005,0.0,True
tcn,134,192,drift_sigmoid,79.2016227542393,8.91,,False
tcn,135,192,drift_sigmoid,79.2016227542393,32.84,0.0,True
tcn,136,192,drift_sigmoid,79.2016227542393,33.09,0.0,True
tcn,137,192,drift_sigmoid,79.2016227542393,39.410000000000004,0.0,True
tcn,138,192,drift_sigmoid,79.2016227542393,39.730000000000004,0.0,True
tcn,139,193,takeover_ramp,40.23553773066088,4.2,0.0,True
tcn,140,193,takeover_ramp,40.23553773066088,4.73,0.0,True
tcn,141,193,takeover_ramp,40.23553773066088,9.33,0.0,True
tcn,142,193,takeover_ramp,40.23553773066088,13.34,0.0,True
tcn,143,193,takeover_ramp,40.23553773066088,15.66,0.0,True
tcn,144,193,takeover_ramp,40.23553773066088,24.04,0.0,True
tcn,145,193,takeover_ramp,40.23553773066088,24.490000000000002,0.0,True
tcn,146,193,takeover_ramp,40.23553773066088,34.37,0.0,True
tcn,147,193,takeover_ramp,40.23553773066088,43.75,3.51446226933912,True
tcn,148,193,takeover_ramp,40.23553773066088,44.99,4.754462269339122,True
tcn,149,193,takeover_ramp,40.23553773066088,49.730000000000004,9.494462269339124,True
tcn,150,193,takeover_ramp,40.23553773066088,56.65,16.41446226933912,True
tcn,151,193,takeover_ramp,40.23553773066088,59.18,18.94446226933912,True
tcn,152,193,takeover_ramp,40.23553773066088,64.83,24.594462269339118,True
tcn,153,197,drift_sigmoid,115.19058430867968,27.88,0.0,True
tcn,154,212,drift_sigmoid,79.90523467535208,0.51,0.0,True
tcn,155,212,drift_sigmoid,79.90523467535208,4.13,0.0,True
tcn,156,212,drift_sigmoid,79.90523467535208,14.13,0.0,True
tcn,157,212,drift_sigmoid,79.90523467535208,14.31,,False
tcn,158,212,drift_sigmoid,79.90523467535208,30.34,0.0,True
tcn,159,212,drift_sigmoid,79.90523467535208,38.88,,False
tcn,160,221,takeover_step,10.536360647437668,2.14,0.0,True
tcn,161,221,takeover_step,10.536360647437668,12.09,1.5536393525623318,True
tcn,162,221,takeover_step,10.536360647437668,14.040000000000001,3.503639352562333,True
tcn,163,221,takeover_step,10.536360647437668,28.0,17.463639352562332,True
tcn,164,221,takeover_step,10.536360647437668,41.49,30.953639352562334,True
tcn,165,221,takeover_step,10.536360647437668,50.2,39.663639352562335,True
tcn,166,221,takeover_step,10.536360647437668,55.56,45.023639352562334,True
tcn,167,221,takeover_step,10.536360647437668,62.980000000000004,52.443639352562336,True
tcn,168,221,takeover_step,10.536360647437668,67.55,57.01363935256233,True
tcn,169,224,takeover_step,93.79210260555344,6.59,0.0,True
tcn,170,224,takeover_step,93.79210260555344,7.91,0.0,True
tcn,171,224,takeover_step,93.79210260555344,9.72,0.0,True
tcn,172,224,takeover_step,93.79210260555344,18.71,0.0,True
tcn,173,224,takeover_step,93.79210260555344,26.39,0.0,True
tcn,174,224,takeover_step,93.79210260555344,32.660000000000004,0.0,True
tcn,175,224,takeover_step,93.79210260555344,41.81,0.0,True
tcn,176,224,takeover_step,93.79210260555344,48.120000000000005,0.0,True
tcn,177,224,takeover_step,93.79210260555344,55.64,0.0,True
tcn,178,224,takeover_step,93.79210260555344,59.78,0.0,True
tcn,179,224,takeover_step,93.79210260555344,63.63,0.0,True
tcn,180,224,takeover_step,93.79210260555344,66.93,0.0,True
tcn,181,233,delay,149.85146211197676,29.03,0.0,True
tcn,182,233,delay,149.85146211197676,60.0,0.0,True
tcn,183,243,step,127.99537316243467,3.85,0.0,True
tcn,184,243,step,127.99537316243467,7.69,0.0,True
tcn,185,243,step,127.99537316243467,11.32,0.0,True
